100
-0.000725186	-0.00676093	-0.0134684	0.00990191	-0.0330434	-0.0110076	-0.0230191	0.00394201	-0.00916998	-0.00292108	-0.00437788	-0.00680588	-0.00877586	0.0111845	-0.0109796	0.000444238	0.0155888	-0.00456323	-0.0233371	-0.00178222	-0.020729	0.00512229	-0.00702143	0.006795	0.00727824	-0.0141327	0.0288327	0.0249975	-0.0313924	-0.00865821	-0.0379143	0.0176502	0.0518775	0.00183377	-0.0207125	-0.0511796	-0.00818076	-0.0104075	0.0142066	-0.0046094	0.030911	0.0128482	-0.000614534	-0.0214805	0.0157855	-0.0111787	-0.0150965	-0.0284378	0.0173758	-0.0234342	0.0182539	0.0129988	0.0284638	0.00679252	-0.0146585	0.0117939	0.0395094	-0.0191854	0.0138931	0.0307582	0.0185582	-0.00315462	-0.0092	-0.0131441	0.00638085	0.0103054	-0.0257954	0.00350154	0.010058	-0.00501462	0.011634	-0.0625096	0.0214094	-0.00328468	0.0120431	0.0217835	-0.00881466	0.0178563	0.0094044	-0.00268547	-0.02142	-0.0305233	-0.0214296	-0.0175278	-0.00285014	0.0202189	-0.0196813	0.00556284	-0.0033262	0.0202757	0.00823623	-0.00321519	0.00902452	0.0185455	-0.0108061	0.000140584	0.0270573	0.00153836	0.0123509	-0.0291228	
-0.0111722	0.0207684	-0.0208675	-0.0116253	-0.101952	-0.0347746	-0.0518674	0.0152247	-0.0897875	-0.0157651	0.00578493	-0.0321398	-0.0305031	0.0422867	-0.0401775	-0.0014711	0.0336154	-0.0311649	-0.0439682	-0.0317953	-0.0849583	0.0214523	-0.00348267	0.00662722	0.0065229	-0.0428206	0.0436763	0.0535483	-0.09023	-0.0199316	-0.0979694	0.0705031	0.135792	0.00184912	-0.036667	-0.152689	-0.0394599	-0.0346078	0.0184808	-0.0439426	0.0707816	0.00885592	0.0371744	-0.068103	0.078317	-0.00733364	-0.00264389	-0.0685253	0.0219124	-0.0827407	0.0581214	0.0277134	0.0659484	0.0328529	-0.0592636	0.0179304	0.137245	-0.0567144	0.0752713	0.0643728	0.0582632	-0.00163228	-0.00876196	-0.0828119	-0.0244087	0.0649047	-0.0811881	0.00166093	0.0162353	-0.000559954	0.081557	-0.193376	0.0681861	-0.02733	0.0119291	0.0313724	-0.027488	0.0244918	0.0209354	-0.00252526	-0.0333806	-0.0829411	-0.0666932	-0.0564083	0.0170054	0.0266452	-0.0428032	0.031773	0.0136515	0.0327139	0.0366042	-0.00458678	0.0145284	0.0443395	-0.0238797	0.0303141	0.0693189	0.0206108	0.0258165	-0.0734898	
0.004056	0.00569444	-0.00625786	0.0156299	-0.00452247	0.0082087	-0.00342739	-0.00588003	0.00681563	-0.00665228	-0.0183289	0.00927244	0.00551774	-0.00215061	0.000147548	-0.010309	-0.0182932	0.00199741	0.000818128	0.00704551	-0.0103036	-0.00874978	-0.00134246	-0.00747441	0.000915	-0.00380354	0.00379899	-0.00869817	-0.00225599	-0.0165417	0.0011052	-0.00721857	0.0213818	-0.00316365	0.00187495	-0.007545	0.00500316	-0.000530224	0.00914789	-0.00559442	-0.00341811	0.00839228	-0.00904032	0.00765527	-0.0178676	0.0185244	-0.0138336	-0.00629033	0.00719465	0.00595159	0.00489664	-0.000868581	0.0107519	-0.0107445	-0.00808731	0.0117535	-0.0134963	0.0237734	-0.0241141	-0.00469425	0.000240157	-0.0101989	0.0115887	0.0133478	0.0115792	-0.0107094	-0.00615944	0.0101411	-0.0145685	-0.00785918	-0.0190895	0.00560238	0.0236817	0.00511831	0.00952872	0.00814677	-0.0124542	0.00369848	0.00775018	-0.00208696	-0.00846763	0.0124884	0.00595422	-0.011962	-0.0118707	-0.00434591	0.00528061	0.0105707	0.000394012	0.00317235	0.000521937	-0.00979665	0.00195096	-0.00203309	0.00464838	-0.0136111	0.00287587	-0.0112406	0.00283261	-0.00966338	
-0.0120381	0.0188991	-0.0432088	0.0320936	-0.0871627	-0.0171747	-0.0561358	0.0216272	-0.0413015	-0.0116998	-0.0212229	-0.0176686	-0.0271181	0.0381863	-0.0326339	-0.00345358	0.0238549	-0.0132055	-0.033106	0.00424763	-0.0786438	0.00514465	-0.00922403	0.0126027	0.0189903	-0.0354601	0.0654932	0.0409866	-0.0846365	-0.0149968	-0.102087	0.0385349	0.147242	0.00766868	-0.03197	-0.133805	-0.0230555	-0.0206036	0.0358643	-0.0375748	0.0738091	0.046051	0.00360819	-0.0461248	0.0164829	-0.00798233	-0.0362226	-0.0623372	0.0369451	-0.0640696	0.0511488	0.0268645	0.0707481	-0.00346119	-0.0384481	0.0426318	0.0847332	-0.0261389	0.0190309	0.0459435	0.0500635	-0.0151749	-0.00427537	-0.0410562	0.00864468	0.0352652	-0.068903	-0.000370324	0.0286673	-0.00690903	0.0192235	-0.138808	0.0764335	-0.0120022	0.0382926	0.0298146	-0.0245597	0.0412726	0.0414029	-0.0082232	-0.0357273	-0.0718634	-0.0468917	-0.0455411	-0.00216031	0.0320788	-0.0320457	0.0248814	-0.0165618	0.0489845	0.0250961	-0.0030625	0.026699	0.0344184	-0.0101033	0.00197718	0.0695507	-0.00281829	0.0312517	-0.0859761	
0.00750459	-0.0217694	0.0242153	0.00496443	0.105871	0.0300451	0.0444573	-0.0138952	0.0580378	0.0227419	0.0285935	0.00881811	0.0188058	-0.043025	0.0216977	0.0105007	-0.0218252	0.0316489	0.037132	0.0196928	0.0840188	-0.0181722	0.00416367	-0.0216408	-0.0276789	0.0168497	-0.0389	-0.0555782	0.0854294	0.0355639	0.098623	-0.0678721	-0.151177	-0.00707168	0.0120714	0.138247	0.0303188	0.0342262	-0.0183583	0.0306767	-0.0684823	-0.000549798	-0.0296469	0.0556579	-0.0667191	0.037426	0.0115901	0.0582256	-0.0140635	0.0546307	-0.0501899	-0.0245387	-0.0554673	-0.024509	0.0517839	-0.0396985	-0.112791	0.0432429	-0.0522617	-0.0668019	-0.0412873	0.00723805	0.0181886	0.067241	0.0291812	-0.081322	0.0904636	-0.0173687	-0.0199259	0.00597049	-0.0616521	0.169974	-0.0699505	0.0238682	-0.0248023	-0.0265783	0.0352133	-0.0119489	-0.021548	0.00394515	0.0351074	0.0752128	0.063967	0.0515388	-0.0142892	-0.0497426	0.0369203	-0.0222067	0.00149391	-0.0266555	-0.0269634	0.00418988	-0.0228742	-0.0341936	0.0161162	-0.0107661	-0.0720354	-0.0189798	-0.0177964	0.0651526	
0.00489001	-0.00129844	0.0156457	0.000104886	0.0230765	0.00953477	0.0121462	0.0193337	0.0183492	-0.00139009	-0.00169776	0.0154648	0.0189265	-0.010648	-0.000300167	-0.0186422	-0.0187742	0.00978105	0.0241939	0.00865423	0.020358	-0.00967467	-0.00323329	-0.0213953	-0.00799201	0.0022823	-0.010353	-0.0321344	0.0213246	-0.00197765	0.0221844	-0.0241665	-0.019555	0.00593549	0.0187013	0.0252767	0.013118	0.0112548	-0.00173735	0.00784633	-0.0199489	0.00835385	0.00531742	0.0208159	-0.038957	-0.00268282	-0.00329811	0.00932507	-0.0110085	0.020305	-0.00448118	-0.00267295	-0.0095173	-0.0100679	0.0110462	0.00177704	-0.035531	0.040941	-0.0366394	-0.00202153	-0.00182418	-0.00964278	0.0147633	0.0356695	0.0123245	-0.0116863	0.016069	0.0068065	-0.0315593	0.00495287	-0.026393	0.0400108	0.00340598	0.00757796	0.0079974	-0.010403	0.0037401	0.00545277	0.00595609	-0.0033586	0.00568329	0.0303852	0.00395475	0.00965467	-0.0100113	-0.01408	0.00941955	0.005778	0.00123565	0.00980814	-0.0141233	-0.017702	0.000100451	-0.0140232	0.0270623	-0.00649374	-0.00887385	-0.0113345	-0.00173067	0.0146364	
-0.00551894	0.0237406	-0.0190999	0.0163103	-0.0449058	-0.00206321	-0.0211637	0.0159394	-0.0244801	-0.010206	-0.0205798	-0.00930208	-0.0159456	0.0198138	-0.0133878	-0.00362518	0.00361733	-0.00608623	-0.00592578	0.00295498	-0.0411398	-3.04739e-05	0.00416102	0.00395355	0.00944307	-0.0213645	0.0202761	0.00736803	-0.0380161	-0.00678238	-0.0426163	0.0158556	0.0717793	-0.000242947	-0.00934405	-0.0558709	-0.00353271	-0.00529755	0.0172612	-0.0237128	0.0275973	0.024606	0.0120717	-0.0178094	-0.000295249	0.0105523	-0.0129116	-0.0193488	0.0166061	-0.0242699	0.0238326	0.00764901	0.031373	-0.00226537	-0.0212344	0.0225105	0.0277677	0.00293589	-0.00147327	0.0212083	0.0220503	-0.00612218	0.010732	-0.0116612	0.000770215	0.0150305	-0.0310117	0.00577187	0.00112066	-0.00631052	0.00807298	-0.0604342	0.0466092	-0.00417937	0.0209886	0.0114795	-0.0133025	0.0139038	0.0207738	-0.00797151	-0.0181201	-0.0208071	-0.0203018	-0.0284969	-0.00296797	0.00820187	-0.0117283	0.0153964	-0.00258214	0.02485	0.0126706	-0.00737141	0.0139565	0.0176761	-0.00644101	-0.00589335	0.0273372	-0.00992943	0.0133494	-0.0415589	
0.0162359	-0.0403151	0.0753089	-0.0283857	0.194798	0.0456331	0.104958	-0.0243093	0.112237	0.0316397	0.0465499	0.0302473	0.0521519	-0.0736755	0.0643403	0.0108043	-0.0394712	0.0477768	0.0746361	0.0189739	0.171581	-0.0194026	0.0224022	-0.0376824	-0.0425679	0.0631733	-0.107679	-0.101547	0.176107	0.0462416	0.203426	-0.109986	-0.321487	-0.00984243	0.0411889	0.27729	0.0520695	0.0666192	-0.0572779	0.076179	-0.13964	-0.0402803	-0.0262266	0.106492	-0.0975449	0.0286126	0.0442099	0.124254	-0.0564621	0.119455	-0.107012	-0.0474125	-0.133582	-0.0260395	0.0964117	-0.0766043	-0.214184	0.0692983	-0.0820934	-0.121337	-0.0890949	0.0268812	0.0134885	0.113412	0.0146679	-0.108111	0.156069	-0.0146014	-0.0503183	0.0241692	-0.0831944	0.326751	-0.150943	0.0430522	-0.0673445	-0.070203	0.0713133	-0.0654881	-0.0680748	0.0205376	0.0778981	0.156432	0.109248	0.10585	-0.0129986	-0.0774933	0.0805632	-0.0449993	0.0168866	-0.0793271	-0.057518	0.00624984	-0.0518391	-0.0719466	0.0394943	-0.0194336	-0.131714	-0.0153903	-0.0499174	0.160578	
0.00587806	-0.00503504	0.0169136	-0.0158515	0.0434941	0.00886022	0.0276886	-0.00873781	0.0257595	0.00659068	0.0108424	0.00499674	0.0149048	-0.018674	0.0191107	0.00298209	-0.0136389	0.0102758	0.0158024	0.00111914	0.0443626	0.00311659	0.00201281	-0.00882601	-0.00671916	0.0239841	-0.0320746	-0.0196421	0.0432166	0.016786	0.0518606	-0.0230721	-0.0772448	0.000813056	0.0175807	0.0740655	0.0147219	0.00954035	-0.0181967	0.0208971	-0.0348846	-0.018963	-0.00489916	0.0262741	-0.0110088	0.00115306	0.0127574	0.0298203	-0.0116338	0.0275859	-0.0267012	-0.0211189	-0.0329562	0.00221355	0.0233544	-0.0261219	-0.0479576	0.00852934	-0.00912794	-0.027542	-0.017581	0.00348376	-0.00552478	0.0245682	0.00300583	-0.0225578	0.0324405	0.0011787	-0.00195945	0.00826547	-0.0145103	0.0822703	-0.0446145	0.00918813	-0.01686	-0.0166532	0.0106265	-0.0204612	-0.0178741	-0.00327832	0.0179984	0.0385678	0.024155	0.022963	0.00144564	-0.00713582	0.0174859	-0.01256	0.00182211	-0.0199781	-0.0174182	0.00680392	-0.00761257	-0.0230726	0.00504517	0.000546638	-0.0371079	0.002314	-0.0136334	0.0441563	
0.000458949	-0.0104502	0.00603185	0.0100242	0.0590047	0.00485906	0.0134638	-0.00579882	0.0223959	0.0126374	0.0170381	0.00122861	0.00347158	-0.0185175	0.00666795	0.0125949	-0.00229923	0.0173105	0.0167696	0.0157729	0.0453187	-0.00620012	-0.00573388	-0.00851953	-0.0216318	0.000258455	-0.00702668	-0.026813	0.0362758	0.0342665	0.0319218	-0.0319562	-0.0755568	-0.0018067	-0.00204058	0.0699549	0.0104203	0.016012	-0.00354398	0.0199276	-0.0195473	0.00833416	-0.022314	0.0199384	-0.0318875	0.0236274	0.000726009	0.0208102	-0.00160275	0.0171551	-0.0212399	-0.00956548	-0.0155096	-0.0198147	0.0325011	-0.0256498	-0.05123	0.003314	-0.0207084	-0.0404449	-0.0154816	0.00321815	0.00588108	0.03309	0.0212857	-0.0486922	0.0484474	-0.0195164	0.0122806	0.00657101	-0.0342166	0.0825759	-0.0439978	0.0139052	-0.012369	-0.00409663	0.0239371	0.0031055	-0.0113515	-0.000573062	0.0261804	0.027654	0.0314122	0.0331965	0.00392843	-0.0257677	0.0164946	-0.0140017	-0.00329182	-0.00685279	-0.0146392	0.00842017	-0.0110614	-0.0164565	0.0052105	0.00072951	-0.0372515	-0.00573381	-0.000410433	0.02171	
-0.0113512	0.0375765	-0.031982	0.0238471	-0.108565	-0.00958285	-0.0526482	-0.00243769	-0.0606388	-0.0331877	-0.0471781	0.0101138	-0.0176038	0.0427504	-0.0317758	-0.0135106	0.00521927	-0.0214446	-0.0334935	-0.0122547	-0.105176	0.0212998	-0.00399266	0.0253552	0.0354725	-0.0329768	0.055854	0.048307	-0.0990545	-0.0258591	-0.103825	0.0538755	0.213738	0.00830201	0.00900677	-0.124542	-0.0257079	-0.0418239	0.0245914	-0.0365785	0.0562121	0.00391613	0.00969787	-0.0431923	0.0569689	-0.00767036	-0.0235497	-0.059374	0.0284087	-0.0454511	0.0562106	0.0135559	0.0611904	-0.0036778	-0.043921	0.0372367	0.1046	-0.0262044	0.0440342	0.0614412	0.0414741	-0.0132606	-0.00744505	-0.0625085	-0.0223204	0.0669245	-0.0900794	0.0194487	0.0230005	-0.0201885	0.0345377	-0.175214	0.08251	-0.0291476	0.0400369	0.0370655	-0.049943	0.0361917	0.0410167	-0.00721023	-0.0312842	-0.0876986	-0.0560279	-0.0611789	0.00253467	0.0513564	-0.0356471	0.0159387	-0.0140333	0.0280152	0.0290732	-0.00255731	0.0260224	0.0326837	-0.0200234	0.00196888	0.0709226	0.00841221	0.0247102	-0.0838902	
-0.00860741	0.0128205	-0.0155382	-0.0154426	-0.053684	-0.0244468	-0.0286693	0.000721609	-0.0513313	-0.000387947	-0.00873163	-0.0260669	-0.0199053	0.0220622	-0.0197228	0.00312376	0.0246462	-0.0196183	-0.0258312	-0.0113194	-0.0400398	0.0178893	-0.00844196	0.0176892	0.00730838	-0.0112001	0.0228371	0.0307721	-0.0504718	-0.0042148	-0.0621208	0.0391388	0.0641443	0.00601292	-0.0138044	-0.072856	-0.0150876	-0.0201391	0.0166883	-0.0163454	0.0448758	-0.00683686	0.0124877	-0.0434224	0.0474373	-0.00879691	0.00143974	-0.0377912	0.0126565	-0.0478249	0.0300697	0.0140865	0.0397387	0.015726	-0.0333899	0.0109264	0.0771564	-0.0376321	0.0500216	0.026219	0.0285458	0.00629825	-0.00991213	-0.0408469	-0.00620959	0.0336317	-0.0470712	0.00611097	0.0291331	-0.00440634	0.0446663	-0.101012	0.0363691	-0.00907287	0.0085008	0.0243335	-0.0191018	0.00976833	0.00672592	2.70326e-05	-0.0180547	-0.0531664	-0.0338698	-0.0287474	0.0198513	0.0194491	-0.0265473	0.00988562	0.0102827	0.0158324	0.0147609	0.00702182	0.0121643	0.0207991	-0.0151904	0.0183681	0.0338485	0.0146672	0.0201759	-0.0389924	
-0.00230595	0.00983244	-0.0163356	0.00826192	-0.0341227	-0.00799434	-0.021926	0.00118073	-0.0252022	-0.000937725	-0.0113716	-0.0117137	-0.00464216	0.0105487	-0.0165224	-0.00873539	-0.00090637	-0.00696114	-0.0190175	-0.000534444	-0.0317079	0.00312881	-0.00197256	-0.00247766	0.00370221	-0.0162287	0.0221486	0.0121148	-0.0314202	-0.0111633	-0.0341237	0.0182672	0.0567387	-0.00162891	-0.0174044	-0.0572496	-0.00913255	-0.0106157	0.0116107	-0.0174723	0.0194763	0.0147786	-0.00037542	-0.0167504	0.0119464	0.0114054	-0.0172195	-0.0262047	0.0178069	-0.0227355	0.0215913	0.00890317	0.0344541	0.00237323	-0.0127174	0.00672952	0.0373559	-0.0128759	0.00659617	0.0159979	0.0220266	-0.00936938	0.00284044	-0.0176311	0.00303548	0.00711619	-0.0247597	0.00657343	0.000465133	-0.00410228	0.00745334	-0.0623312	0.0351148	-0.00612121	0.0108513	0.011514	-0.0130436	0.0132809	0.0109682	-0.00267878	-0.0143459	-0.0226463	-0.0123394	-0.0245466	-0.00275033	0.00744538	-0.00824144	0.0153472	0.00257583	0.0137042	0.0190368	-0.003878	0.00941349	0.0144653	-0.0077168	0.00189015	0.0229972	-0.000768189	0.0137184	-0.0360274	
0.0125557	-0.025936	0.0522066	-0.00957818	0.138031	0.0468108	0.0743865	-0.0119287	0.0910672	0.0276029	0.0202772	0.0269509	0.0407812	-0.0555925	0.0480114	0.00750499	-0.0373311	0.038943	0.0703888	0.0230586	0.117939	-0.0169643	0.0149928	-0.0265559	-0.0248338	0.0453308	-0.0747266	-0.0876996	0.126864	0.0373291	0.149219	-0.0921997	-0.220418	-0.00570869	0.0331837	0.206957	0.0433244	0.0533264	-0.0332158	0.0532568	-0.102376	-0.0188922	-0.028941	0.0800441	-0.0887223	0.0304195	0.0269166	0.0992311	-0.0407118	0.0964884	-0.0745873	-0.0372569	-0.0927744	-0.0303868	0.0727392	-0.0498921	-0.165662	0.0658865	-0.0714863	-0.0916055	-0.0678031	0.0112888	0.0146213	0.0976246	0.0212502	-0.0834415	0.115636	-0.00402098	-0.0397083	0.0121235	-0.0767974	0.250323	-0.0992447	0.0324764	-0.0367876	-0.0456652	0.0474931	-0.0342331	-0.0380187	0.00740067	0.0540151	0.11348	0.0804789	0.0704206	-0.0167356	-0.057016	0.0623826	-0.0337693	0.0114183	-0.0469983	-0.0461612	-9.23068e-05	-0.0333827	-0.053539	0.0330236	-0.0139349	-0.0983391	-0.0121004	-0.0264798	0.109041	
